SMILES,SMILES_state,NLL
COc1ccc2cccc(C(=O)O)c2c1,1,20.38
O=C(Nc1ccccc1C(=O)NC(Cc1ccccc1)C(=O)O)c1nn[nH]n1,1,25.99
COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccc(CCN5CCCC5C)cc4)ccc23)c(Cl)cc1Cl,1,22.64
O=c1[nH][nH]c(-c2ccnc3[nH]ccc23)c1N=Nc1ccc([N+](=O)[O-])cc1,1,28.77
COc1ccc(-c2ccccc2)c(Cl)c1-n1c(O)c2c(c1O)C1c3ccccc3NC1C(C(C)(C)C)O2,1,49.93
CN(C)c1cccc(CC2CCN(Cc3cccc(=N)[nH]3)CC2)c1,1,30.68
N#Cc1cccc(-c2[nH]c(=N)nc3c2CNCC3)c1,1,24.63
COc1ccc(CCN(c2ccccc2)S(C)(=O)=O)cc1OC,1,24.89
Cc1ccc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1cccc(C(=O)N=c2cc[nH]nc2)c1,1,23.99
Cc1csc(=NC(=O)COC(=O)COc2ccccc2)[nH]1,1,21.97
Cc1ccc2oc(=O)c3c(C)nn(-c4cccc(C(F)(F)F)c4)c3c2c1,1,24.98
c1cncc(CCNCC2CCC(c3ncnc4c3ncn4Cc3ccco3)CC2)c1,1,36.11
COC1CC(O)C12CCN(S(=O)(=O)c1ccc(C)cc1)CC2,1,25.05
Cn1ccc(N=c2nc3c(c[nH]2)CCc2nn(C)c(-c4cc(Cl)ccc4Cl)c2-3)n1,1,24.16
Cc1nc2cc(OC(F)(F)F)ccc2n1CC(=O)NNC(=O)c1cccnc1,1,33.35
Cc1ccccc1-c1nc(C(=O)NCC(O)CN2CCN(c3ccccc3OC(C)C)CC2)c(C(C)C)s1,1,33.02
CC(=O)Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,1,18.61
O=CNc1nn(C2CC3CCC2C3)c(=O)[nH]c1=O,1,27.67
CCc1ccc(C2c3ccc4[nH]ncc4c3N=C3CCCC(=O)C32)cc1,1,30.17
O=C1c2c(c(O)n(-c3ccc(Cl)cc3)c2O)C2CCCCC12,1,26.49
Cc1nc2[nH]c(=N)[nH]c(=N)c2nc1-c1cnn(Cc2ccc(C(=O)N=c3nc(C(F)(F)F)cc[nH]3)cc2)c1,1,42.11
CC(C)C(=O)N=c1[nH]nc(SCc2ccc(Cl)cc2Cl)s1,1,22.55
CCOc1cc(-c2ccccc2C(=O)O)ccc1CCc1nc(-c2ccc(F)c(F)c2)c[nH]1,1,34.93
CCCc1cc(C(=O)NC2(C(F)(F)F)NC(=O)N(c3ccc(OC)cc3)C2=O)no1,1,30.71
COc1cc(C(=O)c2c[nH]c3ccccc23)cc(OC)c1OC,1,19.43
CCCCCCCCCCCCCCCc1cccc(O)c1O,1,19.84
COc1cc2oc(=O)ccc2c(C)c1O,1,21.99
NC(=O)c1nc(N)n[nH]c1=NN=Cc1ccc(O)c(F)c1,1,34.95
CCC(c1ccc(Br)cc1)c1nnc(SCC(=O)N2CCOCC2)n1-c1ccc(F)cc1,1,36.28
Cc1cc(=NC(C)C(C)(C)C)n2nccc2[nH]1,1,24.53
CCCCCCCCCCCCCCC(O)(CS)C(=O)O,1,23.47
CCc1nn(-c2cccc(C)c2)c2c1CCN(c1cccc(Cl)c1)C2=O,1,26.81
CC(C)(C)NCC(=O)NC1CCCCC1NC(=O)c1ccccc1,1,27.04
CCN(CC)S(=O)(=O)N1CCC(Oc2ccc(Cl)cc2F)CC1,1,25.2
Cc1cccc(Cl)c1NC(=O)Nn1c(C)nc2c(ccc3ccccc32)c1=O,1,31.48
CCCCn1c(N)c(N(Cc2ccccc2)C(=O)COC(=O)c2cccc(S(=O)(=O)N(C)C)c2)c(=O)[nH]c1=O,1,28.91
N#Cc1c(-c2ccccc2)[nH]c(=Nc2ccc(F)cc2)[nH]c1=O,1,19.46
Cc1cc(C)n(-c2nc3sc4c(c3c(=O)n2CC2CCCO2)CCC4)n1,1,27.65
O=C(NCCN1CCC(n2c3c([nH]c2=O)CCCN3C(=O)C(F)(F)F)CC1)c1ccc2ccccc2c1,1,38.79
C1=CCC(Sc2ccccc2)NC1,1,26.6
CC(NS(=O)(=O)c1nccnc1-c1ccc(-c2ccc(=O)n(C)c2)cc1)c1ccccc1F,1,39.18
N=c1cc(NCc2ccccn2)c2ccccc2[nH]1,1,24.63
Cc1c(CNC(C)C)ccc2[nH]c(-c3cnc(-c4cnco4)c(F)c3)nc12,1,42.94
COc1cc2oc3c(C)c(N4CCN(c5ccccc5)CC4)ccc3c2cc1OC,1,32.97
COc1ccc2c(c1)C1OC1C(O)(CO)C(=CCC(O)CCC1(CC=O)CCC(=O)O1)O2,1,59.67
Oc1cccc(-c2ccc(-c3sc4ccccc4c3Cc3nn[nH]n3)cc2)c1,1,30.24
COc1ccccc1CCC(=O)N=c1cc(N2CCN(C)CC2)c2ccccc2[nH]1,1,32.86
COC1C2OC(C)(C)OC2C2OCC(NC(=O)c3ccc(OC(F)(F)F)cc3)C2OC1(C)OC,1,35.83
CCS(=O)(=O)CCCN1CCN(C2(C)C3CC4CC(C3)CC2C4)CC1,1,32.88
O=C(O)c1c2n(c3nc(N4CCCCC4)c(F)cc3c1=O)CCS2,1,20.41
C=C1CCC2C(C)(C)C(=NO)CCC2(C)C1CCC(C)C(O)CC(CC)C(C)C,1,35.16
O=C(O)c1ccc(NC(=O)c2cnc3ccc(Oc4ccc(F)cc4)nn23)c(Cl)c1O,1,34.83
CC(O)CNC1CCc2ccc(O)cc2C1,1,21.95
C#CCSc1[nH]c(=O)nc(C)c1C(=O)OCC,1,23.65
CCCS(=O)(=O)c1ccc(C(=O)Nc2ccccc2C)c[n+]1[O-],1,29.69
CC(=O)Nn1c(COc2ccc(Cl)cc2Cl)nnc1SCC(=O)NC(C)C,1,29.17
COc1cccc(OC)c1C(=O)Nc1cccc(NC(=O)c2ccco2)c1,1,21.72
NNC(=O)Cc1c2ccccc2n2cc(Cl)ccc12,1,28.05
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,1,20.76
Cc1ccc(SCC(=O)NNC(=O)c2cccc(F)c2)cc1C,1,25.38
CC(C)N(C)Cc1cn(Cc2ccccc2)c2ccccc12,1,21.94
COc1ccc(NC(=O)Nc2cccc(-c3ccc(N4CCCC4)nn3)c2)cc1,1,24.48
N=c1nc2n([nH]1)C(c1ccco1)CC(c1ccco1)N2,1,22.93
O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)NCCc1ccccc1,1,21.27
COc1cc(N=c2[nH]cnc3cc4c(cc23)OCCO4)cc(OC)c1OC,1,21.13
Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccc(N3CCN(C)CC3)c(Cl)n2)cn2ncnc12,1,32.54
CC(=NNC(=O)c1nn(-c2ccc(F)c(Cl)c2)c(-c2ccc(Cl)cc2)c1C)c1ccc(N)cc1,1,36.38
COc1ccc(Sc2c(N)n(N=Cc3ccc(-c4ccc(Cl)cc4Cl)o3)c(O)cc2=O)cc1,1,38.88
O=C(N1CCCO1)C12CC(Cc3c(O)cc(Cl)cc31)N(C1CCCCC1)C2,1,38.04
COc1ccc(CNC(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)C(=O)CC(CC(=O)O)NC(=O)OCc2ccccn2)cc1,1,39.26
CN(C)CCc1c[nH]c2ccc(C3CCN(c4ccc(CN5CCCCCC5=O)nn4)CC3)cc12,1,41.22
Cc1ccc(-c2nnc(SCc3ccccc3C)o2)cc1,1,21.16
C[n+]1c(-c2ccc(C=NNC3=NCCN3)cc2)sc2ccc(Cl)cc21,1,23.36
CCC12CC(=O)CCN=C1c1ccccc1C2,1,28.51
COc1cn(S(=O)(=O)Cc2ccc(C(F)(F)F)c(F)c2)c2c3c(ccc12)OC(c1ccccc1)C3,1,43.52
O=C(C=CC1CCCCC1)Nc1ccc(-c2nc3cc(NC(=O)CCN4CCN(CCO)CC4)ccc3[nH]2)cc1,1,39.96
C=CC(=CC=CC(C)=CC(=O)O)Cc1cc2c(s1)-n1cccc1C2=O,1,42.26
NS(=O)(=O)c1ccc(CCC(=O)NCCNc2ccccc2F)cc1,1,26.31
Cc1cccc(C)c1NC(=O)CCn1c(=S)[nH]c2ccccc2c1=O,1,23.96
S=C(NCc1ccncc1)N(Cc1ccccc1)C1CCN(Cc2ccccc2)CC1,1,28.09
O=C(Cc1ccccc1)Nc1cc(NC(=O)C2CNCCO2)ccc1C(=O)NC(Cc1cc(F)cc(F)c1)C(O)C1Cc2ccccc2CN1,1,46.32
Cc1c(C)c(C)c(Cn2c(-c3no[nH]c3=N)nc3ccccc32)c(C)c1C,1,26.65
Cc1ccc(S(=O)(=O)NC(C)C(OC(=O)CSc2cc(=O)oc3cc(C)ccc23)c2cccs2)cc1,1,46.19
O=C(c1ccc(O)c(F)c1)N1CCCCc2c(O)cccc21,1,29.55
Cc1ccc(S(=O)(=O)N2CCCC(c3nc(N4CCOCC4)c4[nH]c(=O)n(-c5ccc6c(c5)OCO6)c4n3)C2)cc1,1,38.26
CCOC(=O)CC(OC(N)=O)C(=O)OC,1,29.01
Cc1ccc(S(=O)(=O)Nc2ccc(N=c3c4ccccc4[nH]c4ccccc34)cc2)cc1,1,21.26
COc1ccc(COc2cccc3c(=Nc4ccc(OC)c(OC)c4)c(C(=O)NCCN(C)C)c[nH]c23)cc1,1,34.8
O=C(C=Cc1c(F)ccc(F)c1F)c1ccc(N2CCCCC2)cc1,1,26.38
CCCN(CC1CC1)C1CCC(C2NCCc3c2cc(C(=O)NCCCN(C)C)c(O)c3-c2cnn(C)c2)c2cc(C#N)ccc2C1,1,63.55
COc1cc(C2CC(C)=NN2C(C)=O)ccc1Oc1cccc(C)c1,1,32.77
CCC1(COC(C)(Cc2cccc(OC)c2)OC)COC1,1,37.43
Cc1ccc(S(=O)(=O)Nc2cc([N+](=O)[O-])ccc2N2CCN(C)CC2)cc1,1,22.58
Cc1nn2c(-c3ccccc3)c(-c3ccc(C4CCNCC4)cc3)nc2c(CC(C)C)c1CN1CCOCC1,1,38.71
Cc1ccc(-c2cc(NC(=O)c3ccnc(N4CCC(F)CC4)c3)cc(C(F)(F)F)c2)nc1,1,35.0
CCN1CCN(c2ncc(C(=O)NC)c(OC)n2)CC1,1,27.79
CCOc1ccc2cc(-c3[nH]c4ccc(C(=O)O)cc4c3N(C)C)ccc2c1,1,32.13
O=C(Nc1ccc(S(=O)(=O)N=c2nccc[nH]2)cc1)C(Cl)c1ccccc1,1,25.87
CCN(C(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12)C(C)c1c(OCc2cccc(NC(C)=O)c2)cn(C)c1C=O,1,63.57
CCCC(NC(=O)OCc1ccccc1)C(O)=NO,1,22.97
OCC1OC(n2cnc3nc4c(-c5ccco5)ccnc4nc32)C(O)C1O,1,29.29
CC(C)n1nnc2cc(NC(=O)N3CCCCC3CO)ccc21,1,30.48
c1ccc(N2CCN(c3nc4ccccc4c4ccccc34)CC2)nc1,1,22.02
CC1(C)Cc2cc(N3CCOCC3=O)cc(Cn3cc4c(c3O)CCCC4)c2O1,1,39.02
Cc1ccc(-c2cnc3ncccn23)nc1CN1CCCCC1,1,29.62
COc1ccc(S(=O)(=O)N2CCCCC2)cc1C(C)=O,1,22.27
O=C(O)CC1(CC(=O)O)OCCc2c1[nH]c1cc(Cl)cc(Cl)c21,1,24.51
Cc1ccc(Cn2nc(C)c(NC(=O)c3noc4c3CCCCC4)c2C)cc1,1,21.34
O=C(Nc1cccc(NC(=O)c2cccc(Cl)c2)c1)c1ccc(Br)cc1,1,22.17
CC=C(C)C(OCC12C(=O)C(C)=CC3C(O)(CCC1C)C2(O)C12OC31C=CC2=O)C(C)C,1,55.15
COc1cccc(-c2c(C(=O)NCc3cccnc3)sc3ccccc23)c1,1,28.27
CCCCn1c(=O)cc(O)c2cc(Cl)ccc21,1,25.18
COc1ccc(-n2nnc(C(=O)OCc3ccccc3Cl)c2-c2ccc(F)cc2)cc1,1,32.18
CCN(CC)c1cc2n[nH]c(C(=O)O)c2cc1-c1ccc(Cl)cc1,1,27.56
CC=C(C)C(=O)OC1CC(C)C2C(O)C(=O)C(C)C(C)(CCC(C)CCC=C(C)C)C2C1,1,45.5
O=C(NCCNC(=O)c1cc(F)c(F)cc1F)c1ccc(C(F)(F)F)cc1,1,25.96
O=[N+]([O-])c1ccc(NC(=S)NN=Cc2cccc[n+]2[O-])cc1,1,26.25
OCCN1CCN(Cc2c(Cl)cnc3ccccc23)CC1,1,25.79
COC(=O)c1c(C)csc1N=NNC(=O)c1ccco1,1,31.26
c1ccc(-c2nc(CNC3CCN(CC4CC4)C3)co2)cc1,1,24.27
CC(=O)OCC1(C)C(=O)CCC2(C)C(CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)CCC12,1,27.03
CCOC(=O)C1CCC(=O)N1Cc1ccc(SC)cc1,1,23.97
CCCCCNC(=O)C(=O)NCC1(N2CCCCC2)CCCCC1,1,26.46
COc1cccc2cc(C(=O)N3CCCC(O)C3)c(=O)oc12,1,23.4
CCN(CC)CCCCN=c1[nH][nH]c2cccnc12,1,26.81
Fc1ccccc1NCc1n[nH]c(=S)n1Cc1cccs1,1,27.2
CC(Oc1ccc(F)cc1)C(=O)NC1CCCCC1,1,21.48
O=C(NC(Cn1ccnc1)c1ccccc1)c1ccc(-c2ccccc2)cc1,1,23.57
Cc1ccc(NC(=O)c2c(O)c(CN)cc(-n3nc4ccccc4n3)c2O)cc1C,1,37.9
O=C1CCC=C(c2c(O)cc3oc(-c4ccccc4)cc(=O)c3c2O)C1,1,27.52
CCOC(=O)C1CCN(Cc2nc(-c3ccccc3OCC)oc2C)CC1,1,21.61
CC(c1ccccc1)n1c(O)cc(NNC(=O)Nc2ccc(Cl)c(Cl)c2)c1O,1,32.6
Cc1ccc(Cl)cc1NC(=O)Cn1cnc(S(=O)(=O)N2CCc3ccccc3C2)c1,1,31.4
CCCOC(=O)c1cnc2ccc(OC)cc2c1Sc1ccccc1,1,24.86
CC1CCCN1C(=NO)c1ccnc(Oc2ccc(F)c(Cl)c2)c1,1,22.41
N=c1[nH]cnc2sc(C3OC(CO)C(O)C(O)C3O)c(-c3ccco3)c12,1,27.42
CC(C(=O)NCc1ccc(C(F)(F)F)nc1OCc1ccccn1)c1ccc(C(F)(F)F)cc1,1,26.22
CCOC(=NO)c1cccn2ncnc12,1,30.71
COc1cc(F)ccc1-c1cc(CC2(C(=O)O)CCOCC2)[nH]n1,1,30.0
CCC(=O)N(Cc1ccccc1)c1c[nH]c(Cc2ccccc2F)nc1=O,1,31.92
O=C(NCCN1CCCCC1)Nc1ccc(Cl)cc1,1,18.28
COc1cc(CCCO)ccc1O,1,18.03
CCS(=O)(=O)N1CCN(C(=O)C2CC(N3CCc4ccccc4C3)CN2)CC1,1,33.42
O=C(c1ccco1)N1CCN(Cc2cc(=O)oc3ccc(Br)cc23)CC1,1,23.11
COc1cc2[nH]c3cc(Cl)ccc3c(=NCCCCCCNCc3cc(OC)c4ccccc4c3OC)c2cc1OC,1,30.0
CC=Cc1cc(C(=O)Nc2ccc(C(=O)O)cc2)c(C)c(NS(=O)(=O)c2ccc(C#N)cc2)c1OC,1,40.02
CC1(C)CN(C(=O)c2ccccc2)C(C)(C)c2c1[nH]c1ccc(Cl)cc21,1,33.81
Clc1cc(-c2cccnc2)cc2c(N3CCCCC3)ncnc12,1,29.65
COc1c([N+](=O)[O-])n(C)n(Cc2ccccc2Br)c1=O,1,28.37
CCN(C(=O)C1CCCC1)C1CCCCNC1=O,1,26.8
Cc1cnc(C(=O)OCC(=O)Nc2ccc(C)c(S(=O)(=O)N3CCOCC3)c2)cn1,1,22.16
CCCCN1CCC(c2ccc3nc(OC)c(=O)[nH]c3c2)CC1,1,29.29
CCCCCCCCC(=O)NCc1ccccc1,1,16.62
COC(=O)c1cc2ccc3c(c2n1C(=O)Nc1cccnc1)CCCC3,1,38.41
Cc1cc(C2(c3ccc(O)cc3)C(=O)N(C)c3ccccc32)ccc1O,1,23.77
O=C(Nc1cccc(Cl)c1)c1cc(-c2ccsc2)cs1,1,26.96
C=Cc1cccc(-c2nc3cc(C(F)(F)F)ccc3[nH]2)c1,1,27.37
CCCCCCn1nnc2ccccc21,1,20.47
Cc1cc(NC(=O)CCS(=O)(=O)c2cccc3nonc23)ccc1Br,1,23.37
CC(C)(C)OC(=O)NC(Cc1c[nH]cn1)C(=O)NCC(=O)NC(CCCNC(N)N)C(=O)NC(CC1CCCCC1)C(N)=O,1,38.65
Cc1ncc(N=c2ccc(C(=O)O)c[nH]2)cn1,1,26.83
Cc1cc(CNS(=O)(=O)c2ccc3c(c2)CCCC3)nn1-c1ccccc1Cl,1,29.21
O=C1c2ccccc2C(=O)N1C(Cc1ccc(O)cc1)C1CC1,1,27.55
CC12CCC3C(CC=C4CC(O)CCC43C)C1Cc1cn(Cc3ccc(-c4ccccc4)cc3)nc1C2,1,30.99
COc1ccc(Nc2sc(-c3cccs3)c[n+]2CC(=O)O)cc1,1,29.31
CC(C)C1(c2cccc(O)c2)CN(C(=O)CCCCC(=O)O)C2CCC1CC2,1,34.96
CC(C)(C)COC(=O)NCc1nc2ccccc2[nH]1,1,26.26
CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c4c(c5c(C(N)=O)nccc5c23)C(=O)N(C)C2=NCCCN24)CC1,1,43.79
COc1ccc(C2Oc3ccc(OCc4cccc(Br)c4)cc3C(=O)C2O)cc1,1,27.85
CC(C)CCOc1nc(=N)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,1,21.11
O=C1Nc2ccc(Cl)cc2C1(O)c1ccnc2ccccc12,1,23.3
O=C(C=Cc1ccc(F)c(F)c1)Nc1ccc(N2CCN(CC(O)c3ccccc3)CC2)cc1,1,29.77
C=CCNC(=O)C1(O)CC(=CC(=O)OC)c2cccc(O)c2C1,1,39.24
CN=c1[nH]c(=NCC(C)C)c2cc(-c3c4c(nc5ccc(OC)cc35)COC4)ccc2[nH]1,1,45.7
Cc1[nH]oc(=NS(=O)(=O)c2ccc(NC(=O)c3ccccc3)cc2)c1C,1,19.35
O=[N+]([O-])c1cccc(C2=NCCCN=C2c2c(F)cccc2F)c1,1,29.08
C=CC(C)(C)Cc1cn2ccc(C=CC(O)=NO)cc2n1,1,28.85
CC(C)c1ccc(NC(=O)NCC(c2ccco2)N2CCCCC2)cc1,1,22.93
CC(=O)Nc1ccc(-c2nc3c(OC4OC(CO)C(O)C(O)C4O)cccc3s2)cc1,1,30.32
Cc1ccc(-n2[nH]c(C3CCCNC3)cc2=NC(=O)c2cnn3cccnc23)cc1,1,21.84
COc1ccc(-c2c[nH]c(C)c(Cc3ccc(Cl)cc3)c2=O)cc1,1,26.41
COc1ccc(-c2cc(O)c(O)c(Br)c2)cc1O,1,24.01
N=c1[nH]ccc2nc(C3CC4CCC(C3)N4C(=O)CNCC(N)=O)[nH]c12,1,40.45
COc1ccc(-c2c(C(=O)NC34CC5CC(CC(C5)C3)C4)cnc(SC(C)C)c2C#N)cc1OC,1,27.48
O=C(Nc1ccc(Br)cc1)Nc1cccn(Cc2ccccc2Cl)c1=O,1,21.04
COc1cc(-c2ccc(-c3ccc(Cl)cc3)nc2)cc(OC)c1OC,1,25.33
CC(=O)Nc1ccc(NC(=O)CCCNS(=O)(=O)c2ccc(N)cc2)cc1,1,25.52
CC1CN(C(=O)C2(C3CCCN3)CCOCC2)CC(C)O1,1,32.05
OCc1ccccc1Cc1cccnc1N1CCC(C(F)(F)F)CC1,1,30.67
O=S1(=O)CC2C(C1)N(C1CC1)CCN2Cc1cccnc1,1,27.31
CCOC(=O)Cc1nnc(SCC(=O)Nc2ccc(CC)cc2)n1Cc1ccncc1,1,32.29
O=C(N=c1[nH]c2ccc(S(=O)(=O)CCCN3CCN(c4ncccn4)CC3)cc2s1)c1ccccc1,1,28.54
COc1c(O)c(O)c2c(c1CC=C(C)C)CCc1cc(O)c(O)cc1-2,1,23.46
CCOC(=O)Cn1c(=O)oc2cc(C(=O)NCC(=O)OC)ccc21,1,29.49
CN(C(=O)CSc1nnc(C2CCCCC2)n1C)C1CCS(=O)(=O)C1,1,23.05
COc1ccc(C2CCCN2C(=O)C(=O)NC(c2cncn2C)C(C)C)c(OC)c1,1,42.07
COc1ccc(-n2nc(C(=O)N(C)C)c3c2-c2ccccc2S(=O)(=O)C3)cc1,1,21.44
O=C(O)CCCCCCC1C(=O)CC(O)C1C=CC(O)Cc1ccc(F)cc1,1,24.21
Cn1ncc(NC(=O)c2ccc(F)c(-c3c(F)cc(C4(F)COC4)cc3F)n2)c1C1CCC(N)C(F)CO1,1,23.88
S=C(NCc1ccccc1)Nc1cccc(Cl)c1,1,18.63
N#Cc1ccc2ccc3c(c2c1)-c1c(O)cc(O)cc1CC3,1,29.58
CCOC(=NNC(C)=NN=C(C)c1ccc(OC)cc1)C(C)C,1,31.91
CC(F)CN=c1cc(-c2cnn(C)c2)[nH]c2cc(-c3cnn(C)c3)cnc12,1,37.11
O=C(C=Cc1ccc(Cl)cc1)c1cccc(OC(F)(F)F)c1,1,23.79
CCCCCCN1CCC(C(=O)Nc2ccc3c(c2)NC(=O)C(C)O3)CC1,1,28.07
O=C(N=c1cco[nH]1)c1ccccc1Cl,1,20.54
O=C1COc2ccc(S(=O)(=O)Nc3cccc([N+](=O)[O-])c3)cc2N1,1,23.4
CS(=O)(=O)c1ccc(CC(=O)NC(=S)Nc2ccc(Cl)c(C(=O)O)c2)cc1,1,30.13
CCOc1ccc(-c2nnc(SCc3ccccn3)o2)cc1,1,21.71
Cc1cc(=NC(=O)c2ccc(C)c(C)c2)[nH]o1,1,20.15
CC1CCCCN1CCCN=c1[nH]nc(Cc2cccc(F)c2)c2c1CCCC2,1,30.48
COC(=O)C1COC(c2ccc(OCCCCCCOc3ccc(CCl)cc3)cc2)=N1,1,33.45
CCN(CC)S(=O)(=O)c1ccc(C(=O)NCc2nc(Cl)c[nH]c2=N)cc1[N+](=O)[O-],1,33.38
Cc1ccc(C(=O)CCc2nc(CN3CCOCC3)c[nH]2)c(C)c1,1,25.46
c1ccc(Oc2ccc(-c3[nH]nc4c3Cc3ccc(OCc5cccnc5-c5ccccc5)cc3-4)cc2)cc1,1,34.91
Cn1ccc(=NC(=O)c2cc3c(s2)CCN(c2cccc(-c4nc5cnccc5n4C)c2)C3)[nH]1,1,27.62
CN1CCCCC1Cn1cnc2cc(-c3ccncc3)sc2c1=O,1,27.77
CC(C)N=c1cc2c3cn(C)c(=O)cc3n(Cc3cccc(Cl)c3Cl)c2c[nH]1,1,42.51
Cc1cc(-c2ccc(-c3nc4ccccc4nc3SCCC(=O)O)cc2)c(C)s1,1,31.22
O=C(Cc1n[nH]c(=O)c2ccccc12)Nc1ccc(S(=O)(=O)Nc2ccc(F)cc2F)cc1,1,30.21
COc1ccc2c3c1OC1c4nc5ccc([N+](=O)[O-])cc5cc4CC4(O)C(C2)N(CC2CC2)CCC314,1,26.14
CCc1nc(=NC)[nH]c(C)c1Cl,1,24.61
CCCCCCCC(N)C(=O)NC(C)C(=O)O,1,26.34
O=C(O)CCC(O)c1cc2cc(Cl)ccc2o1,1,33.03
COC(=O)c1cc2c([nH]1)C(=O)NCC2C,1,25.72
Cc1cc(=O)nc(SCC(=O)c2cc(Br)c(Br)s2)[nH]1,1,26.82
CC1=C(C=CC(=O)C2(C)SC(=O)C2(C)C)C(C)(C)CC(O)C1,1,31.1
CC(C)(C)C#Cc1ccc2c(c1)C1(CCC(O)CC1)C(=O)N2c1cccc(Cl)c1,1,32.06
Cc1nnc2c(=O)n(N=c3[nH]c(Cl)cn(C(C)C)c3=N)c(-c3ccccc3)nn12,1,38.86
COCc1ccc(C(=O)OC2OC3OC4(C)CCC5C(C)CC(C2C)C35OO4)cc1,1,29.99
O=C(Nc1ccc(CN2CC(O)C2)cc1)C(O)(c1ccccc1)C1CCCCC1,1,31.41
O=C(CSc1ccc(-c2cccnc2)nn1)Nc1ccc(C(F)(F)F)cc1,1,24.12
CCOC(=O)c1sc(=NC(=O)C(C#N)=Cc2ccc(OC)cc2)[nH]c1C,1,24.63
CC(C)N(CCOc1ccc(N=C(Cl)Nc2ccc(Cl)cc2)cc1Cl)C(C)C,1,30.36
COc1ccccc1NC(=O)CN1C(=O)CSc2ccc(S(=O)(=O)N3CCCC3)cc21,1,22.98
O=C(Nc1ccc(N2CCCCC2)cc1)c1cc([N+](=O)[O-])ccc1N1CCOCC1,1,22.77
Cc1noc(-c2cc(Br)c[nH]c2=NC2CCOCC2)n1,1,29.46
COc1ccc(NC(=O)N2CCc3c2c2c(c4cc(OC)c(OC)cc34)C3CCC(C2)O3)cc1,1,32.76
CC(C)C(NC(=O)c1cc(C(=O)O)c2c(c1)cc(-c1ccc(C(=N)N)cc1)n2O)C(=O)N1CCC(C(C)(C)C)CC1,1,52.41
Cc1ccc(-n2[nH]c(C3CCNC(CF)(CF)C3)cc2=NC(=O)c2cnn3cccnc23)nc1,1,29.43
COc1ccccc1N1CCN(CCCCOCCCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,1,30.15
CCN1CCN(c2nc3ccccc3s2)CC1,1,19.49
COc1cccc2c1C(=O)c1onc(-c3ccc([N+](=O)[O-])cc3)c1C2=O,1,26.57
O=C(NCC1CC12C(=O)Nc1ccc(Br)cc12)C1CCCCC1,1,24.31
O=C1CCC2(CC(n3cc(-c4ccccc4F)nn3)C(O)C(CO)O2)O1,1,31.51
O=C1CCn2nc(-c3cc4ccccc4c(=NCc4cccc5ccccc45)[nH]3)nc2N1Cc1ccccc1F,1,40.94
C=CC[n+]1ccc2c([nH]c3c(OC)c(OC)ccc32)c1C,1,25.7
CC1=NC(=O)CC(c2ccc(F)cc2)C1C(=O)Nc1ccc(Cl)cc1,1,22.11
N=c1[nH]c(N2CC3CN(C(=O)c4ccccc4Cl)CC32)cc2nc(-c3ccco3)nn12,1,32.72
O=C1C2CCC(=O)N2C2c3cc(O)ccc3CCN12,1,27.09
O=C(Cc1nc2cc(Cl)cc(Cl)c2o1)c1ccc(Cl)cc1,1,24.81
C=CCSc1nc2ccc(NC(=O)CSc3nc4ncccc4n3Cc3cccc(F)c3)cc2s1,1,38.8
Cc1cccc(CN(CCCNCCCCNCCCN)C(=O)Cc2csc3ccc(NC(=O)C(CCc4ccccc4)N=C(N)N)cc23)c1,1,57.23
COc1ccc(C=Cc2cnn3c(-c4cccc(NC(=O)c5ccccc5)c4)ccnc23)cc1,1,31.06
N=c1cnc(-c2ccc(-c3c(OC4CCC(C(F)(F)F)CC4)cccc3C(F)(F)F)cc2F)c[nH]1,1,27.62
COc1ccccc1C=NNC(=O)CCCCN1CCCCCC1,1,27.84
Oc1ccc(CN2CCCN(CCCn3ccnc3)CC2)cc1,1,26.12
CCC(C)C(=O)NC(C)c1cc(C(=O)OC)cc(-c2ccc(Cl)cc2)c1,1,36.05
COc1cc(OC)c2c(=O)c(C)c(C(=O)C(=O)N3CC[N+](C)(Cc4ccc(Cl)cc4)CC3)oc2c1,1,35.88
COc1cc2[nH]c(Cl)nc(=Nc3ccn(C)n3)c2cc1OC,1,27.28
CSc1ccc(CCC(=O)c2c[nH]c3cc(F)ccc23)cc1,1,28.59
O=C(O)CC(CC(=O)NNCC(O)CO)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,34.13
O=C(CCCc1ccccc1)NC1CN(c2ccc3ccccc3c2)CC1O,1,30.43
CN(CCCC1(c2ccc(Cl)cc2)c2ccccc2CC1N(C)C)Cc1ccco1,1,33.6
CC(=O)OC(O)C(C)NC(C)C(=O)NCCC(C)C,1,34.6
